company_id,year,Asset Turnover,Fixed Asset Turnover,Investment Turnover
ABB,Dec 2012,1.82,15.17,
ABB,Mar 2014,2.0,23.22,
ABB,Mar 2015,1.67,23.84,
ABB,Mar 2016,1.62,24.2,
ABB,Mar 2017,1.41,26.39,
ABB,Mar 2018,1.37,40.72,
ABB,Mar 2019,1.25,35.04,
ABB,Mar 2020,1.15,15.16,
ABB,Mar 2021,1.12,17.17,
ABB,Mar 2022,1.16,18.13,
ABB,Mar 2023,1.17,22.57,
ABB,Mar 2024,1.13,26.0,
ADANIENSOL,Mar 2014,,,
ADANIENSOL,Mar 2015,0.01,0.01,
ADANIENSOL,Mar 2016,0.19,0.22,109.7
ADANIENSOL,Mar 2017,0.22,0.29,27.39
ADANIENSOL,Mar 2018,0.23,0.42,
ADANIENSOL,Mar 2019,0.22,0.3,21.74
ADANIENSOL,Mar 2020,0.29,0.46,36.47
ADANIENSOL,Mar 2021,0.23,0.37,22.46
ADANIENSOL,Mar 2022,0.24,0.37,20.07
ADANIENSOL,Mar 2023,0.25,0.41,9.7
ADANIENSOL,Mar 2024,0.28,0.43,21.68
ADANIENT,Mar 2013,0.41,0.95,143.58
ADANIENT,Mar 2014,0.47,0.78,190.79
ADANIENT,Mar 2015,0.49,0.77,86.65
ADANIENT,Mar 2016,0.82,3.25,42.25
ADANIENT,Mar 2017,0.77,2.67,35.06
ADANIENT,Mar 2018,0.64,3.4,24.59
ADANIENT,Mar 2019,0.95,4.48,26.72
ADANIENT,Mar 2020,0.93,4.14,22.24
ADANIENT,Mar 2021,0.77,3.65,7.18
ADANIENT,Mar 2022,0.68,2.3,16.17
ADANIENT,Mar 2023,0.9,2.24,20.21
ADANIENT,Mar 2024,0.6,1.46,11.08
ADANIGREEN,Mar 2017,0.08,0.12,19.31
ADANIGREEN,Mar 2018,0.09,0.16,17.01
ADANIGREEN,Mar 2019,0.14,0.2,26.73
ADANIGREEN,Mar 2020,0.14,0.2,5.36
ADANIGREEN,Mar 2021,0.11,0.19,6.22
ADANIGREEN,Mar 2022,0.09,0.18,8.94
ADANIGREEN,Mar 2023,0.12,0.16,6.77
ADANIGREEN,Mar 2024,0.1,0.15,6.09
ADANIPORTS,Mar 2013,0.17,0.31,16.11
ADANIPORTS,Mar 2013,0.17,0.31,16.11
ADANIPORTS,Mar 2014,0.2,0.37,76.67
ADANIPORTS,Mar 2014,0.2,0.37,76.67
ADANIPORTS,Mar 2015,0.19,0.3,23.66
ADANIPORTS,Mar 2015,0.19,0.3,23.66
ADANIPORTS,Mar 2016,0.19,0.34,13.04
ADANIPORTS,Mar 2016,0.19,0.34,13.04
ADANIPORTS,Mar 2017,0.19,0.4,7.27
ADANIPORTS,Mar 2017,0.19,0.4,7.27
ADANIPORTS,Mar 2018,0.24,0.5,10.49
ADANIPORTS,Mar 2018,0.24,0.5,10.49
ADANIPORTS,Mar 2019,0.19,0.39,13.97
ADANIPORTS,Mar 2019,0.19,0.39,13.97
ADANIPORTS,Mar 2020,0.19,0.36,10.08
ADANIPORTS,Mar 2020,0.19,0.36,10.08
ADANIPORTS,Mar 2021,0.17,0.26,5.61
ADANIPORTS,Mar 2021,0.17,0.26,5.61
ADANIPORTS,Mar 2022,0.17,0.27,5.42
ADANIPORTS,Mar 2022,0.17,0.27,5.42
ADANIPORTS,Mar 2023,0.19,0.29,2.81
ADANIPORTS,Mar 2023,0.19,0.29,2.81
ADANIPORTS,Mar 2024,0.23,0.36,6.23
ADANIPORTS,Mar 2024,0.23,0.36,6.23
ADANIPOWER,Mar 2013,0.12,0.23,304.18
ADANIPOWER,Mar 2014,0.26,0.33,133.29
ADANIPOWER,Mar 2015,0.32,0.41,52.33
ADANIPOWER,Mar 2016,0.33,0.45,
ADANIPOWER,Mar 2017,0.32,0.42,137.9
ADANIPOWER,Mar 2018,0.29,0.39,
ADANIPOWER,Mar 2019,0.35,0.47,7961.33
ADANIPOWER,Mar 2020,0.35,0.47,8822.67
ADANIPOWER,Mar 2021,0.33,0.5,1311.05
ADANIPOWER,Mar 2022,0.34,0.52,151.43
ADANIPOWER,Mar 2023,0.45,0.75,59.29
ADANIPOWER,Mar 2024,0.55,0.8,134.63
AMBUJACEM,Dec 2012,0.79,1.64,6.17
AMBUJACEM,Dec 2013,0.71,1.49,5.34
AMBUJACEM,Dec 2014,0.72,1.58,4.75
AMBUJACEM,Dec 2015,0.67,1.53,4.39
AMBUJACEM,Dec 2016,0.61,0.94,114.82
AMBUJACEM,Dec 2017,0.66,1.13,154.31
AMBUJACEM,Dec 2018,0.7,1.26,195.8
AMBUJACEM,Dec 2019,0.67,1.31,180.69
AMBUJACEM,Dec 2020,0.62,1.2,146.8
AMBUJACEM,Dec 2021,0.64,1.3,146.29
AMBUJACEM,Mar 2024,0.51,1.02,39.06
APOLLOHOSP,Mar 2013,0.78,1.61,7.15
APOLLOHOSP,Mar 2014,0.81,1.63,13.53
APOLLOHOSP,Mar 2015,0.79,1.58,16.49
APOLLOHOSP,Mar 2016,0.84,1.54,17.47
APOLLOHOSP,Mar 2017,0.9,1.58,17.87
APOLLOHOSP,Mar 2018,0.96,1.73,23.42
APOLLOHOSP,Mar 2019,1.05,1.93,20.82
APOLLOHOSP,Mar 2020,1.0,1.51,25.91
APOLLOHOSP,Mar 2021,0.93,1.56,7.86
APOLLOHOSP,Mar 2022,1.11,1.77,17.97
APOLLOHOSP,Mar 2023,1.15,1.95,28.94
APOLLOHOSP,Mar 2024,1.14,1.97,19.33
ASIANPAINT,Mar 2013,1.55,4.3,35.49
ASIANPAINT,Mar 2014,1.51,4.77,8.58
ASIANPAINT,Mar 2015,1.53,5.12,8.57
ASIANPAINT,Mar 2016,1.35,4.18,5.26
ASIANPAINT,Mar 2017,1.21,4.56,5.68
ASIANPAINT,Mar 2018,1.22,4.51,7.86
ASIANPAINT,Mar 2019,1.18,2.96,7.49
ASIANPAINT,Mar 2020,1.25,3.22,10.01
ASIANPAINT,Mar 2021,1.07,3.71,4.58
ASIANPAINT,Mar 2022,1.27,5.27,8.96
ASIANPAINT,Mar 2023,1.34,5.98,8.09
ASIANPAINT,Mar 2024,1.19,4.97,7.74
ASIANPAINT,Mar 2013,1.55,4.3,35.49
ASIANPAINT,Mar 2014,1.51,4.77,8.58
ASIANPAINT,Mar 2015,1.53,5.12,8.57
ASIANPAINT,Mar 2016,1.35,4.18,5.26
ASIANPAINT,Mar 2017,1.21,4.56,5.68
ASIANPAINT,Mar 2018,1.22,4.51,7.86
ASIANPAINT,Mar 2019,1.18,2.96,7.49
ASIANPAINT,Mar 2020,1.25,3.22,10.01
ASIANPAINT,Mar 2021,1.07,3.71,4.58
ASIANPAINT,Mar 2022,1.27,5.27,8.96
ASIANPAINT,Mar 2023,1.34,5.98,8.09
ASIANPAINT,Mar 2024,1.19,4.97,7.74
ATGL,Mar 2018,0.49,1.53,7.63
ATGL,Mar 2019,0.84,1.75,9.77
ATGL,Mar 2020,0.76,1.57,6.65
ATGL,Mar 2021,0.53,1.23,4.07
ATGL,Mar 2022,0.69,1.75,4.79
ATGL,Mar 2023,0.78,1.87,6.42
ATGL,Mar 2024,0.68,1.41,6.34
AXISBANK,Mar 2013,0.08,12.11,0.24
AXISBANK,Mar 2014,0.08,13.06,0.27
AXISBANK,Mar 2015,0.08,14.5,0.3
AXISBANK,Mar 2016,0.08,12.21,0.31
AXISBANK,Mar 2017,0.07,12.66,0.35
AXISBANK,Mar 2018,0.07,12.38,0.3
AXISBANK,Mar 2019,0.07,14.31,0.32
AXISBANK,Mar 2020,0.07,16.01,0.4
AXISBANK,Mar 2021,0.06,14.07,0.28
AXISBANK,Mar 2022,0.06,14.18,0.25
AXISBANK,Mar 2023,0.06,17.03,0.3
AXISBANK,Mar 2024,0.07,18.66,0.33
BAJAJ-AUTO,Mar 2013,1.58,8.5,3.31
BAJAJ-AUTO,Mar 2014,1.32,7.57,2.38
BAJAJ-AUTO,Mar 2015,1.35,8.82,2.4
BAJAJ-AUTO,Mar 2016,1.31,11.14,2.04
BAJAJ-AUTO,Mar 2017,1.01,10.87,1.41
BAJAJ-AUTO,Mar 2018,1.0,13.42,1.33
BAJAJ-AUTO,Mar 2019,1.05,17.21,1.47
BAJAJ-AUTO,Mar 2020,1.13,17.61,1.5
BAJAJ-AUTO,Mar 2021,0.83,16.63,1.12
BAJAJ-AUTO,Mar 2022,0.94,18.05,1.24
BAJAJ-AUTO,Mar 2023,1.04,12.83,1.39
BAJAJ-AUTO,Mar 2024,1.14,13.95,1.6
BAJAJFINSV,Mar 2013,0.12,6.67,0.19
BAJAJFINSV,Mar 2014,0.08,4.77,0.13
BAJAJFINSV,Mar 2015,0.13,8.99,0.22
BAJAJFINSV,Mar 2016,0.2,16.12,0.38
BAJAJFINSV,Mar 2017,0.19,14.9,0.39
BAJAJFINSV,Mar 2018,0.2,18.34,0.47
BAJAJFINSV,Mar 2019,0.2,20.32,0.52
BAJAJFINSV,Mar 2020,0.22,16.9,0.59
BAJAJFINSV,Mar 2021,0.22,19.04,0.53
BAJAJFINSV,Mar 2022,0.21,19.08,0.57
BAJAJFINSV,Mar 2023,0.2,18.93,0.6
BAJAJFINSV,Mar 2024,0.21,20.24,0.66
BAJAJHLDNG,Mar 2013,0.03,0.63,0.04
BAJAJHLDNG,Mar 2014,0.03,0.8,0.04
BAJAJHLDNG,Mar 2015,0.04,0.96,0.04
BAJAJHLDNG,Mar 2016,0.03,0.86,0.04
BAJAJHLDNG,Mar 2017,0.05,3.79,0.05
BAJAJHLDNG,Mar 2018,0.02,1.95,0.02
BAJAJHLDNG,Mar 2019,0.02,2.23,0.02
BAJAJHLDNG,Mar 2020,0.01,1.16,0.01
BAJAJHLDNG,Mar 2021,0.01,1.34,0.01
BAJAJHLDNG,Mar 2022,0.01,1.56,0.01
BAJAJHLDNG,Mar 2023,0.01,1.88,0.01
BAJAJHLDNG,Mar 2024,0.03,6.98,0.03
BAJFINANCE,Mar 2015,0.16,21.4,16.54
BAJFINANCE,Mar 2016,0.16,25.17,7.09
BAJFINANCE,Mar 2017,0.16,27.24,2.45
BAJFINANCE,Mar 2018,0.15,27.12,4.06
BAJFINANCE,Mar 2019,0.15,26.6,2.15
BAJFINANCE,Mar 2020,0.16,19.97,1.5
BAJFINANCE,Mar 2021,0.16,20.27,1.45
BAJFINANCE,Mar 2022,0.15,18.44,2.58
BAJFINANCE,Mar 2023,0.15,17.94,1.82
BAJFINANCE,Mar 2024,0.15,16.91,1.78
BANKBARODA,Mar 2013,0.07,14.29,0.29
BANKBARODA,Mar 2014,0.06,14.2,0.33
BANKBARODA,Mar 2015,0.06,15.08,0.36
BANKBARODA,Mar 2016,0.07,7.2,0.36
BANKBARODA,Mar 2017,0.06,7.5,0.32
BANKBARODA,Mar 2018,0.06,8.33,0.26
BANKBARODA,Mar 2019,0.06,7.18,0.27
BANKBARODA,Mar 2020,0.07,8.51,0.27
BANKBARODA,Mar 2021,0.06,8.8,0.26
BANKBARODA,Mar 2022,0.05,6.61,0.21
BANKBARODA,Mar 2023,0.06,9.58,0.24
BANKBARODA,Mar 2024,0.07,13.07,0.29
BEL,Mar 2013,139.4,522.75,
BEL,Mar 2014,141.7,931.14,
BEL,Mar 2015,144.76,1182.17,
BEL,Mar 2016,141.42,1225.67,
BEL,Mar 2017,112.42,1442.67,
BEL,Mar 2018,85.96,945.55,
BEL,Mar 2019,96.54,1105.82,
BEL,Mar 2020,106.3,926.29,
BEL,Mar 2021,92.82,940.6,
BEL,Mar 2022,94.28,904.0,
BEL,Mar 2023,123.15,1043.18,
BEL,Mar 2024,125.89,1126.0,20268.0
BHARTIARTL,Mar 2013,0.49,0.61,9.98
BHARTIARTL,Mar 2014,0.47,0.61,5.53
BHARTIARTL,Mar 2015,0.53,0.77,8.94
BHARTIARTL,Mar 2016,0.43,0.56,8.06
BHARTIARTL,Mar 2017,0.41,0.54,6.66
BHARTIARTL,Mar 2018,0.33,0.44,5.11
BHARTIARTL,Mar 2019,0.29,0.4,5.14
BHARTIARTL,Mar 2020,0.24,0.38,3.44
BHARTIARTL,Mar 2021,0.29,0.45,3.65
BHARTIARTL,Mar 2022,0.32,0.48,3.97
BHARTIARTL,Mar 2023,0.31,0.5,4.22
BHARTIARTL,Mar 2024,0.34,0.49,4.75
BHEL,Mar 2013,0.68,10.48,8150.5
BHEL,Mar 2014,0.53,8.37,6593.5
BHEL,Mar 2015,0.44,7.4,5220.5
BHEL,Mar 2016,0.39,6.43,32.04
BHEL,Mar 2017,0.46,7.9,37.6
BHEL,Mar 2018,0.45,9.38,67.2
BHEL,Mar 2019,0.47,10.25,200.27
BHEL,Mar 2020,0.36,7.62,132.49
BHEL,Mar 2021,0.31,6.95,93.56
BHEL,Mar 2022,0.37,8.85,103.47
BHEL,Mar 2023,0.41,9.44,99.43
BHEL,Mar 2024,0.4,9.28,93.33
BOSCHLTD,Dec 2012,1.1,10.03,5.66
BOSCHLTD,Dec 2013,0.98,9.34,3.98
BOSCHLTD,Mar 2015,1.16,12.49,4.18
BOSCHLTD,Mar 2016,0.78,8.44,2.1
BOSCHLTD,Mar 2017,0.88,6.89,2.66
BOSCHLTD,Mar 2018,0.84,8.87,2.23
BOSCHLTD,Mar 2019,0.95,10.28,2.98
BOSCHLTD,Mar 2020,0.74,7.33,2.43
BOSCHLTD,Mar 2021,0.66,7.83,1.88
BOSCHLTD,Mar 2022,0.76,9.73,2.13
BOSCHLTD,Mar 2023,0.92,8.62,2.97
BOSCHLTD,Mar 2024,0.96,9.45,3.26
BPCL,Mar 2013,3.04,9.8,32.42
BPCL,Mar 2014,2.99,9.59,37.86
BPCL,Mar 2015,2.81,8.33,31.46
BPCL,Mar 2016,2.17,7.41,19.98
BPCL,Mar 2017,1.84,5.97,9.44
BPCL,Mar 2018,1.96,5.18,9.94
BPCL,Mar 2019,2.18,6.05,11.97
BPCL,Mar 2020,1.89,4.73,10.53
BPCL,Mar 2021,1.43,3.59,8.6
BPCL,Mar 2022,1.85,4.13,14.68
BPCL,Mar 2023,2.52,5.46,17.67
BPCL,Mar 2024,2.21,5.16,16.83
BRITANNIA,Mar 2013,3.28,8.39,57.27
BRITANNIA,Mar 2014,3.28,8.15,34.91
BRITANNIA,Mar 2015,2.81,9.31,15.17
BRITANNIA,Mar 2016,2.4,8.84,10.66
BRITANNIA,Mar 2017,2.2,7.81,18.59
BRITANNIA,Mar 2018,1.91,7.37,9.19
BRITANNIA,Mar 2019,1.77,6.55,7.49
BRITANNIA,Mar 2020,1.48,6.18,4.01
BRITANNIA,Mar 2021,1.64,7.33,4.72
BRITANNIA,Mar 2022,1.88,8.06,8.02
BRITANNIA,Mar 2023,1.74,6.14,4.9
BRITANNIA,Mar 2024,1.85,6.05,6.06
CANBK,Mar 2013,0.08,11.82,0.27
CANBK,Mar 2014,0.08,5.94,0.29
CANBK,Mar 2015,0.08,6.29,0.29
CANBK,Mar 2016,0.08,6.11,0.29
CANBK,Mar 2017,0.07,5.77,0.26
CANBK,Mar 2018,0.07,4.96,0.26
CANBK,Mar 2019,0.07,5.69,0.28
CANBK,Mar 2020,0.07,5.98,0.26
CANBK,Mar 2021,0.06,6.23,0.25
CANBK,Mar 2022,0.06,6.17,0.23
CANBK,Mar 2023,0.06,8.31,0.24
CANBK,Mar 2024,0.07,8.96,0.28
CHOLAFIN,Mar 2013,0.14,35.21,14.94
CHOLAFIN,Mar 2014,0.15,44.31,84.08
CHOLAFIN,Mar 2015,0.16,53.84,148.6
CHOLAFIN,Mar 2016,0.15,35.12,263.38
CHOLAFIN,Mar 2017,0.15,31.29,25.79
CHOLAFIN,Mar 2018,0.13,32.7,241.7
CHOLAFIN,Mar 2019,0.12,42.56,169.24
CHOLAFIN,Mar 2020,0.14,30.78,264.0
CHOLAFIN,Mar 2021,0.13,42.03,6.05
CHOLAFIN,Mar 2022,0.12,39.18,4.94
CHOLAFIN,Mar 2023,0.11,31.97,3.62
CHOLAFIN,Mar 2024,0.12,12.26,4.75
CIPLA,Mar 2013,0.71,2.29,3.27
CIPLA,Mar 2014,0.76,1.57,14.35
CIPLA,Mar 2015,0.72,1.66,17.73
CIPLA,Mar 2016,0.66,1.47,18.17
CIPLA,Mar 2017,0.69,1.52,14.79
CIPLA,Mar 2018,0.67,1.52,12.04
CIPLA,Mar 2019,0.69,1.7,6.41
CIPLA,Mar 2020,0.73,1.77,11.65
CIPLA,Mar 2021,0.77,2.01,7.07
CIPLA,Mar 2022,0.81,2.25,8.53
CIPLA,Mar 2023,0.78,2.48,6.21
CIPLA,Mar 2024,0.79,2.68,4.73
COALINDIA,Mar 2013,0.62,5.07,28.52
COALINDIA,Mar 2014,0.67,4.78,18.7
COALINDIA,Mar 2015,0.67,4.6,26.35
COALINDIA,Mar 2016,0.69,3.53,26.79
COALINDIA,Mar 2017,0.66,3.28,52.71
COALINDIA,Mar 2018,0.68,3.09,50.03
COALINDIA,Mar 2019,0.75,3.05,31.42
COALINDIA,Mar 2020,0.64,2.61,48.7
COALINDIA,Mar 2021,0.56,2.12,15.13
COALINDIA,Mar 2022,0.61,2.35,12.3
COALINDIA,Mar 2023,0.62,2.14,19.37
COALINDIA,Mar 2024,0.6,1.88,20.02
DABUR,Mar 2013,1.3,3.88,6.61
DABUR,Mar 2014,1.33,3.99,6.56
DABUR,Mar 2015,1.28,4.15,4.3
DABUR,Mar 2016,1.12,4.67,2.89
DABUR,Mar 2017,0.98,3.89,2.35
DABUR,Mar 2018,0.89,3.81,2.03
DABUR,Mar 2019,1.01,4.32,2.53
DABUR,Mar 2020,0.93,3.85,3.1
DABUR,Mar 2021,0.88,4.26,2.3
DABUR,Mar 2022,0.89,4.72,1.75
DABUR,Mar 2023,0.84,3.22,1.84
DABUR,Mar 2024,0.82,3.25,1.79
DIVISLAB,Mar 2013,0.68,2.36,5.26
DIVISLAB,Mar 2014,0.68,2.07,5.04
DIVISLAB,Mar 2015,0.71,2.38,4.25
DIVISLAB,Mar 2016,0.77,2.62,4.7
DIVISLAB,Mar 2017,0.66,2.61,2.49
DIVISLAB,Mar 2018,0.57,1.95,2.06
DIVISLAB,Mar 2019,0.62,2.37,2.54
DIVISLAB,Mar 2020,0.63,1.94,5.56
DIVISLAB,Mar 2021,0.65,1.88,
DIVISLAB,Mar 2022,0.67,2.07,124.44
DIVISLAB,Mar 2023,0.54,1.64,100.87
DIVISLAB,Mar 2024,0.51,1.66,95.67
DLF,Mar 2013,0.12,0.39,5.83
DLF,Mar 2014,0.13,0.44,9.31
DLF,Mar 2015,0.12,0.39,12.28
DLF,Mar 2016,0.16,2.52,0.47
DLF,Mar 2017,0.13,0.33,6.8
DLF,Mar 2018,0.11,0.83,0.32
DLF,Mar 2019,0.13,1.32,0.4
DLF,Mar 2020,0.11,1.17,0.33
DLF,Mar 2021,0.1,1.11,0.27
DLF,Mar 2022,0.11,1.18,0.29
DLF,Mar 2023,0.11,1.19,0.29
DLF,Mar 2024,0.11,1.66,0.32
DMART,Mar 2013,2.24,3.61,208.81
DMART,Mar 2014,2.59,4.0,292.88
DMART,Mar 2015,2.73,4.21,429.27
DMART,Mar 2016,2.77,4.1,296.0
DMART,Mar 2017,2.04,4.62,457.62
DMART,Mar 2018,2.66,4.42,221.07
DMART,Mar 2019,2.86,4.55,1176.76
DMART,Mar 2020,2.06,4.18,1658.0
DMART,Mar 2021,1.77,3.44,8047.67
DMART,Mar 2022,2.0,3.35,5162.67
DMART,Mar 2023,2.37,3.78,212.08
DMART,Mar 2024,2.4,3.79,474.66
DRREDDY,Mar 2013,0.88,2.92,60.07
DRREDDY,Mar 2014,0.84,2.89,12.57
DRREDDY,Mar 2015,0.81,2.79,6.68
DRREDDY,Mar 2016,0.77,2.37,4.06
DRREDDY,Mar 2017,0.66,2.05,6.73
DRREDDY,Mar 2018,0.64,2.05,6.21
DRREDDY,Mar 2019,0.69,2.15,5.97
DRREDDY,Mar 2020,0.75,2.56,6.54
DRREDDY,Mar 2021,0.72,2.32,8.61
DRREDDY,Mar 2022,0.72,2.65,8.24
DRREDDY,Mar 2023,0.77,2.68,4.95
DRREDDY,Mar 2024,0.72,2.69,5.68
EICHERMOT,Dec 2012,1.43,6.44,10.02
EICHERMOT,Dec 2013,1.28,4.11,8.25
EICHERMOT,Dec 2014,1.36,3.78,8.11
EICHERMOT,Mar 2016,1.25,7.81,1.82
EICHERMOT,Mar 2017,1.0,8.06,1.41
EICHERMOT,Mar 2018,0.94,5.97,1.61
EICHERMOT,Mar 2019,0.86,5.23,1.99
EICHERMOT,Mar 2020,0.74,3.85,1.59
EICHERMOT,Mar 2021,0.6,3.58,2.23
EICHERMOT,Mar 2022,0.64,4.25,1.33
EICHERMOT,Mar 2023,0.75,5.37,1.17
EICHERMOT,Mar 2024,0.72,5.67,1.22
GAIL,Mar 2013,0.85,2.1,40.65
GAIL,Mar 2014,0.92,2.22,48.18
GAIL,Mar 2015,0.87,1.78,47.61
GAIL,Mar 2016,0.88,1.74,5.29
GAIL,Mar 2017,0.83,1.61,4.8
GAIL,Mar 2018,0.89,1.79,5.21
GAIL,Mar 2019,1.11,2.33,7.11
GAIL,Mar 2020,0.97,1.9,7.33
GAIL,Mar 2021,0.71,1.39,4.39
GAIL,Mar 2022,0.96,2.08,5.65
GAIL,Mar 2023,1.35,2.93,8.45
GAIL,Mar 2024,1.07,2.41,6.08
GODREJCP,Mar 2013,0.83,1.43,52.99
GODREJCP,Mar 2014,0.91,1.48,55.88
GODREJCP,Mar 2015,0.91,1.49,44.48
GODREJCP,Mar 2016,0.87,1.42,44.34
GODREJCP,Mar 2017,0.72,1.15,9.92
GODREJCP,Mar 2018,0.71,1.18,9.88
GODREJCP,Mar 2019,0.73,1.19,19.99
GODREJCP,Mar 2020,0.67,1.07,14.75
GODREJCP,Mar 2021,0.77,1.24,16.24
GODREJCP,Mar 2022,0.76,1.33,12.09
GODREJCP,Mar 2023,0.76,1.34,4.4
GODREJCP,Mar 2024,0.77,1.35,4.02
GRASIM,Mar 2013,0.63,1.36,3.48
GRASIM,Mar 2014,0.59,1.12,3.72
GRASIM,Mar 2015,0.59,1.0,4.37
GRASIM,Mar 2016,0.58,1.01,3.25
GRASIM,Mar 2017,0.57,1.04,2.54
GRASIM,Mar 2018,0.27,0.81,0.85
GRASIM,Mar 2019,0.32,0.89,1.23
GRASIM,Mar 2020,0.28,0.78,1.03
GRASIM,Mar 2021,0.29,0.9,0.87
GRASIM,Mar 2022,0.33,1.08,0.99
GRASIM,Mar 2023,0.35,1.24,1.12
GRASIM,Mar 2024,0.32,1.3,1.01
HAL,Mar 2016,95.22,199.5,
HAL,Mar 2017,105.59,239.33,815.91
HAL,Mar 2018,111.56,280.59,771.62
HAL,Mar 2019,114.33,339.12,909.45
HAL,Mar 2020,123.96,428.9,1191.39
HAL,Mar 2021,123.02,508.49,1346.0
HAL,Mar 2022,121.88,547.11,848.97
HAL,Mar 2023,99.37,472.42,769.37
HAL,Mar 2024,67.51,126.59,706.53
HCLTECH,Jun 2013,1.14,3.79,35.88
HCLTECH,Jun 2014,1.07,4.32,48.56
HCLTECH,Jun 2015,1.04,4.44,42.23
HCLTECH,Mar 2017,1.04,3.12,36.42
HCLTECH,Mar 2018,1.05,2.7,19.01
HCLTECH,Mar 2019,1.04,2.64,26.22
HCLTECH,Mar 2020,0.85,1.89,10.0
HCLTECH,Mar 2021,0.88,2.03,10.98
HCLTECH,Mar 2022,0.96,2.44,13.49
HCLTECH,Mar 2023,1.09,2.93,18.46
HCLTECH,Mar 2024,1.11,3.13,15.4
HAVELLS,Mar 2013,1.6,4.76,
HAVELLS,Mar 2014,1.51,5.03,
HAVELLS,Mar 2015,1.77,5.5,
HAVELLS,Mar 2016,1.73,6.2,40.18
HAVELLS,Mar 2017,1.19,4.72,37.84
HAVELLS,Mar 2018,1.23,2.88,
HAVELLS,Mar 2019,1.41,3.47,
